LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
-0.014696831158937959,0.0007121475108861093,0.018012401063607984,-0.01817611466496771,0.010704640477310614,0.001845159919953765,-0.001529670553920875,-0.0002524058689895623,0.0028051343334332176,-0.0456448775793489,-0.031202019100863614,0.013896924591311102,-0.0005197881363461696,-0.0061868823584725575,0.030455414379956545,0.0007759829209584321,0.04705905069046663,-0.033308267103551295,-0.014969253316525323,-0.0037501456239769325,-0.015552375179006954,-0.1431403995540895,-0.03837865841300825,-0.028465487371738714,-0.01862479675563029,-0.010566116206030844,-0.02131579649950911,-0.005642563775947199,0.0060391619469068345,0.0,-0.0007902071974246081,0.0019820260796768728,-0.04698510684777064,-0.000783958100698102,0.0,0.0,0.0,0.0024765317150074336
-0.013634663685365953,-0.0031896372614264516,-0.01075451061786145,-0.02164587269050331,-0.007364262117630354,-0.0008629782010930879,-0.0038978941099933615,-0.0006758561234015152,0.0015045179342603415,-0.02503193097892866,-0.01220473625316762,-0.002021262868279664,-0.0006478387646012471,-0.0015638019756883568,-0.03540028919878324,-0.0047988427712205035,-0.030793962177955814,-0.03217867646304724,-0.00799229325739801,0.005027458888307291,-0.009493158842769784,-0.2123731854551832,-0.04652054469489239,-0.0620408504596954,-0.03283485658449781,0.010986461080401605,0.01903011717191067,0.004267811055330004,-0.0037582259460087492,0.0,-0.0025191575813570013,-0.0019390775555876924,-0.06310358645071956,-0.0011481685765781743,0.0,0.0,0.0,0.000434013423265042
-0.005716850704481918,0.0006158078654707189,0.04849342810401151,0.07924895443761738,0.010434338460965137,0.0022379308892073353,-0.0011794562318904844,-0.0002524058689895623,0.005590036796164366,-0.0267747582334467,-0.025660167747567315,-0.007286599683259607,-0.0011742240414180506,-0.0023670579630614193,0.03440399948894703,0.0006648034160791747,0.03348307795830782,-0.03100634061957172,-0.009838825405591205,0.002510432137589294,-0.013052431831867045,-0.12962528703023316,-0.04132287946977845,-0.02906335148584143,-0.007947882840864513,-0.004412701506608457,-0.036076261024944954,0.0037156146308357702,0.006692803881809919,0.0,0.0002837679316322186,0.003015740893841855,-0.034965390892123055,-0.000757522728477515,0.0,0.0,0.0,0.0024765317150074336
0.06934227350292087,-0.005014329373721625,-0.00813956535907394,0.020900270782761323,0.004748965663766587,0.0010005375869240394,0.000896062077629102,-0.0001618922626862755,0.009526139322387564,0.03833976999008247,-0.013279552986210932,-0.006264062592688519,0.0005483058792983128,0.00320836141758793,0.030349556436418137,0.0004708347694311587,-0.05593815349728266,0.05962124261527197,-0.003956967741384992,0.004898694148221757,-0.008928115166100627,-0.1321156251122809,-0.036093454395880395,-0.02256435751840587,-0.008658079912901753,0.001685038352458333,-0.02148978276565183,-0.011861095048387262,-0.003251494221814228,0.0,0.000904643919527829,-0.0014324191728614022,-0.04913506749293494,-0.0005413278334376293,0.0,0.0,0.0,0.00020407836893281768
-0.014189929228337431,5.651530130007851e-05,-0.0057798774723048785,-0.00647819755177968,-0.003355520648848763,-0.0003777746178546111,-0.0010344092260641659,-0.00015008842562590005,0.0033557317757864236,-0.006765305809042435,-0.006917810879798388,0.003132870491201148,-0.0018554216639092192,0.0005661405513334469,-0.0027523992411972965,-0.0007646150164360812,-0.020690862136407938,-0.011385016191372716,0.003595024781441658,0.003720697341984337,-0.04064995671813783,0.4102066606071338,0.10023736961245289,-0.012607087621999238,-0.010765749107939987,-0.0064957207304708895,0.012786106160386473,-1.9618448269168422e-05,0.0035855344281059153,0.0,-0.0008114348386318749,-0.0010437346904027818,0.3213058652465275,-0.009544284399154767,0.0,0.0,0.0,0.00024159591460354177
-0.02040919219421665,0.0013280010188487124,-0.01483485676309771,0.0860315644907015,0.011374104115783124,-0.0010133253348661888,-0.0028368855487573906,-0.00022556646933887483,0.006843853443725624,-0.01741105322779931,-0.0029303271081818614,-0.014893777316035934,-0.0008764545917684667,-0.006543235218594732,-0.003938647791835319,-0.011341752435520457,-0.026345539556918512,-0.017902181778582087,-0.007741456929013633,-0.005727454076169374,-0.015407167255649543,-0.1338075820785536,-0.038565857482738705,-0.045109937706781664,-0.008155255723302479,0.011106301798864068,-0.022934875336360953,-0.011841345419294018,0.0036875015209154763,0.0,-0.0012576298185565575,0.0009251774056457011,-0.041959764195984295,-0.0006260585615234947,0.0,0.0,0.0,0.000434013423265042
0.046526849176880054,0.00045105252865137427,-0.005240645804863606,-0.004757868606632035,-0.0013861739443744906,9.833886770476558e-05,0.0019746087678165565,-0.0006367711187310239,-0.0072718229055883385,-0.05931999656658542,-0.04951490916137351,-0.0171101979431959,-0.0007451339079448675,-0.015884760701624465,-0.00463709704788518,0.00039730722008909735,-0.02004815456873122,-0.029686137506995735,-0.009235490864343082,-0.005054880500308029,-0.01287419140271451,-0.13646878242285662,-0.04037907946348347,0.07767464123929065,0.035814256641568586,-0.022936880111801713,-0.025987403555285126,-0.014877266723519807,0.005457991465525039,0.0,0.0007311790200454334,-0.012333862475800138,-0.05547615514545429,-0.000783958100698102,0.0,0.0,0.0,0.0024765317150074336
-0.0048910718093345415,0.0009446545247808951,-0.0028880971868994855,-0.004973528148799059,-0.002112280512665538,-0.00012927774344937846,-0.0013452942018853159,-0.000307060169835554,-0.008518345882104086,-0.0009368240556700273,-0.006380660957626118,-0.0012756684934617697,0.0067108652638067125,0.00469238410223697,-0.007560232056884549,-0.0020329783776003476,-0.010731332656393554,-0.011379742535926118,-0.006848708642570974,-0.04165461083194962,-0.03969104426429557,0.33170738732193067,0.07038100277761711,0.060249905312298145,-0.011488789000919352,0.010762573142834929,0.010257798626760697,-0.005638567235034057,-0.002573925829986521,0.0,0.0007619307177689641,-0.0033061488097323633,0.30611530242331464,-0.0017624101991375422,0.0,0.0,0.0,0.00024159591460354177
0.029338474111025865,-0.006425435274755453,-0.005804241252519568,-0.0017717684452433478,-0.0024766397593586147,-0.0006049721068283027,-0.0016304069481244338,-0.000307060169835554,0.0015341283332785585,0.000294694046369913,-0.005692329419004131,0.00360438554657096,7.625687690702347e-05,0.008592439941467524,-0.0026955765945421537,-0.0009346897805062123,-0.026319272976713687,0.02747338881596399,0.01616970277844688,0.023891072306814528,-0.03262388469596658,0.3244140229307775,0.07764341422496751,0.003047114663005394,0.0099401642692104,0.0007886559463562716,0.019486372975251007,-0.00646569158521427,0.0038355833917292506,0.0,-0.004802439140275996,-0.000593001924612997,0.2762749253720773,0.0005866288245475991,0.0,0.0,0.0,0.0001420487220680832
-0.014308708680384702,-0.003192836150236655,-0.004958168719270415,-0.010112660765448447,-0.0016428638728330242,0.0015402837167507889,-0.003947412127453275,-0.0006367711187310239,-0.0009616322716033155,0.006475380451775009,-0.008218194922172246,-0.008737611947118798,-0.00029503983153835985,-0.00776266635962022,-0.014854965601357134,-0.0027964765379570795,-0.009271477570004362,-0.019303743345717446,-0.004665451185086876,0.0006496895160141617,-0.009561572151448997,-0.17306136463507682,-0.024431479381858294,0.19912168544407527,0.03276789561200079,0.011517567840885121,-0.009801169040853855,-0.01097391622160124,-0.003142251795817978,0.0,0.006301388683386123,0.015100769878072044,-0.05183761278134715,-0.0008748029825177534,0.0,0.0,0.0,0.000434013423265042
