LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
-0.02725706,-0.0055667246,0.0714009,0.02321388,-0.02167806,0.017234355,-0.0006775725,0.015942024,0.04883051,0.034501303,0.012088212,0.009765598,0.022539083,0.0154202925,-0.006626875,-0.006066353,0.023664521,0.090995245,0.014415595,-0.01456307,-0.0051233554,0.3594445,0.9650346,0.13244393,-0.05344303,8.583754e-07,1.5765883e-05,-0.0025584588,3.6509482e-05,0.0,0.23014624,0.18274814,0.13965508,0.08207372,0.102968365,0.1179833,0.09247708,0.14265694
-0.4376358,-0.007821283,0.39080307,0.034784414,0.62211764,-0.73075867,0.36434066,0.08137946,-0.15111099,-0.17965995,-0.080787934,-0.046377797,-0.09325861,-0.02595213,0.529175,0.40572846,0.045857165,-0.36836767,-0.00352742,0.01970377,0.0,0.0,0.0,0.13489072,0.5101792,-1.1624172e-06,-4.022103e-06,-0.004835864,-0.0044934805,0.0,0.101447985,0.14472133,0.0,0.0,0.0,0.0,0.0,0.0
-0.0493178,0.06878609,-0.0026804598,-0.0019985267,-0.019874433,0.021229023,-0.0061855214,0.028084086,0.05365833,0.03515497,0.012943221,0.010323858,0.025264034,0.011542713,-0.0032658149,-0.0011010346,-0.076267965,0.094888985,0.014248857,-0.015296829,-0.013824727,0.43161416,0.6652163,0.07231739,-0.042295605,1.1760993e-06,2.6864109e-05,-0.009361077,0.0,0.23311716,0.23273566,0.0,0.4411634,0.09502897,0.10435181,0.1325618,0.10572586,0.16289873
0.060867917,0.018155921,0.039936587,-0.09356082,0.20354703,-0.1316722,-0.036467064,-0.018642088,0.04850101,-0.027274692,-0.0007901757,-0.0,0.00014084188,-0.01569052,0.026177386,0.12685084,0.033293176,0.0053628357,0.0,0.006770749,-0.0018410543,0.5262827,0.7248403,0.08090406,0.33288804,-3.1283357e-06,8.1111075e-06,-0.026761167,-0.012357567,0.0,0.15282215,0.0,0.14886092,0.12917116,0.0,0.0,0.0,0.0
0.3788028,0.008425979,0.024536926,0.004976713,-0.0011125198,0.0011532704,-0.00088559184,-0.0015901243,-0.025406083,0.00024008048,0.01438899,0.0034777545,0.009900765,0.006895698,0.00057929667,-0.008062226,0.015294409,0.04816402,0.0046201567,-0.005328415,0.050707486,0.43034783,0.71297634,-0.07092058,0.1598499,5.6784233e-07,3.6545096e-06,0.029998763,0.004819157,0.0,0.31377465,0.28043288,0.0,0.0,0.10203483,0.12780797,0.0,0.0
0.19602847,-0.0015915541,-0.0202166,-0.014500767,0.03438489,-0.025087003,-0.019429747,-0.0021196275,0.0016030098,0.00014336953,-0.00042739615,-0.002228055,-0.001019596,-0.0029229256,0.002898771,0.01069768,0.020430436,0.012332281,0.010090982,-0.010898256,0.122104876,0.26260567,1.4717581,-0.277802,0.13037975,2.154704e-07,1.618031e-06,0.007165423,0.0,0.0,0.16861658,0.0,1.7001514,0.08005102,0.12623109,0.08319977,0.024132159,0.05370128
0.42076227,0.013825574,0.035829585,0.01695146,-0.014125094,0.019132504,0.01566568,0.0021828413,0.02360418,0.005716889,0.0040473216,0.005570093,0.009143988,0.012535099,0.0010923719,-0.01356184,0.008243074,0.057401303,0.010783241,-0.012828218,0.061328426,0.37897494,0.6431561,-0.118496716,0.3008499,-9.3490513e-07,-3.899332e-07,0.008389255,-0.002424569,0.22448993,0.0,0.0,0.0,0.0,0.0,0.0,0.028363805,0.061266318
0.09106083,-0.008375352,-0.033151895,-0.02329917,0.032331787,-0.030921409,0.003775388,-0.00015214119,0.0014900027,0.023521746,-0.007827081,-0.0011511301,-0.002833932,-0.003217522,0.009152531,0.012998573,0.020282721,0.012463449,0.0038708076,-0.0015056117,0.111373454,0.25832945,1.5856123,-0.06134755,0.050808024,1.9459065e-07,1.1138671e-07,0.0072078626,0.0041726273,0.0,0.17353708,0.1704601,1.6821253,0.080590926,0.1268741,0.08466078,0.025323125,0.054031078
0.25247803,0.029462852,-0.008028126,-0.009543915,0.014945081,-0.017886406,-0.011812134,-0.0030147869,0.03710943,0.0026226894,0.0027612355,0.0019782402,-0.071210474,-0.06739696,0.005760504,3.208427e-06,0.02351702,-0.050895847,-0.018898815,0.04171419,0.059225764,0.37435544,0.6207081,-0.12512402,0.12611786,5.9070493e-07,-8.364591e-06,-0.0067699966,-0.0035308916,0.0,0.13179624,0.22575408,1.9754481,0.08498964,0.0,0.0,0.0,0.0
-0.11194661,-0.02416635,0.09857336,0.03367543,-0.021025438,0.020512722,0.008224147,0.035175294,0.055902153,0.037862275,0.01722034,0.009100298,0.029544564,0.013941914,0.0033752695,-0.0013059657,0.05404733,0.108095475,0.014033487,-0.014525389,-0.044868022,0.20716433,0.31267095,0.16734819,-0.022349833,9.845508e-07,3.272778e-05,-0.0,0.0,0.20528597,0.24836789,0.0,0.13147482,0.09942732,0.081817895,0.1338198,0.12752827,0.1537837
