LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
0.11625588,-0.0138696525,-0.04408592,-0.037667125,-0.012217935,0.11069485,0.03454015,-0.013565642,-0.011168761,-0.20252693,0.03403398,0.012025211,0.034428928,0.0152400825,0.012704026,-0.0052370937,-0.09877214,-0.029499622,0.029995099,0.020503322,0.061513018,0.0,0.0,0.030734181,-0.06258387,-9.9676875e-08,-8.0948405e-05,0.023359457,-0.022695765,0.0,0.067657605,0.0,0.0,0.0,0.054301392,0.077314526,0.09853182,0.15626326
-0.058583677,0.0113583105,-0.18478943,-0.052977644,0.44386205,-0.3880526,-0.043590892,0.0003789916,-0.22700754,-0.06554685,-0.026774345,0.012088512,-0.04611531,-0.010880543,0.07832078,-0.06171319,-0.13961759,-0.12648089,0.007879286,-0.0011131809,0.10319541,0.42764765,1.222056,-0.13096645,0.27201793,1.2643203e-07,5.4952627e-05,0.035662387,-0.00029032378,0.0,0.0,0.18531685,2.2546978,0.040569015,0.05612307,0.08361952,0.10504857,0.0
-0.79637724,0.09512057,-0.26125082,-0.14324602,0.560614,-0.40933886,-0.10346732,0.26336864,0.09561737,-0.09886131,-0.05359865,-0.06561771,-0.11584477,-0.030403508,0.17231184,0.031733654,-0.003482718,-0.14933607,0.002281584,0.0046076938,-0.063801125,0.7040594,0.71643054,0.006285265,-0.00880288,4.758587e-06,8.162552e-05,-0.04417968,0.03636797,0.0,0.0,0.18251994,2.9259288,0.09188268,0.0,0.0,0.0,0.0
-0.013747366,0.03220859,0.039057758,0.033263706,-0.0719158,0.10737308,0.01652214,0.010923655,0.09292271,0.039306358,0.033976614,0.02359816,0.040540986,0.019343909,0.022699328,0.038490824,0.009108007,0.13368523,-0.011485836,-0.0013137584,0.15128645,-0.26196802,0.0,0.045194615,-0.16642585,2.7514322e-06,0.00010617718,-0.14528795,0.0,0.0,0.10496637,0.17026821,0.53626746,0.028659526,0.080327794,0.08693055,0.117619425,0.17937204
0.20171103,-0.02989188,0.068153344,0.02439324,-0.06310546,0.1164498,0.007130294,0.004943091,0.0781993,-0.029984526,0.007902091,-0.023535943,-0.04660853,-0.02462386,0.049687408,0.0617387,0.035589904,-0.010997084,-0.0052486984,3.6622168e-06,-0.038252704,-0.20833477,0.0,0.06611565,-0.15651198,-1.08584845e-05,-0.0012609249,-0.0049847406,-0.00036197598,0.0,0.09858289,0.0,0.47342443,0.0948737,0.06816537,0.08181287,0.17270705,0.34555703
0.22868368,-0.0008160252,-0.0049243825,-0.0046677487,0.028986845,-0.05323401,-0.02125234,0.017359108,-0.063377775,0.018508941,0.013809721,-0.0048880028,0.010739158,-0.0,-0.013093601,0.00078608014,0.04245931,0.036192846,-0.0038474598,-0.0025916693,0.08213221,0.70186496,0.58885366,-0.0170428,0.07391147,-2.7687406e-06,2.9593493e-05,0.04641344,0.005047837,0.0,0.0,0.0,0.0,0.0,0.04176837,0.10102575,0.0,0.0
0.1880913,-0.0031344877,-0.008496844,-0.0034726283,0.013379517,-0.018475408,-0.006249402,-6.515453e-05,0.06525962,0.01988701,-0.0008769455,-0.002740298,0.018629653,0.0011297559,0.0021787414,3.3321077e-05,0.00714469,0.054447517,-0.0032840844,0.00019621736,0.18930787,0.6606586,0.8553475,-0.2444475,0.22448415,2.8787565e-07,4.1373154e-05,-0.013251148,0.0,0.0,0.0,0.16414313,0.99680924,0.040932074,0.050301027,0.0,0.0,0.046214838
0.2231451,0.011141806,-0.05318432,-0.05719795,0.10201559,-0.0037241778,-0.004759741,0.0024286574,-0.019251263,0.00701284,0.012868369,0.0024070467,0.005840491,0.0035299247,-0.026898926,-0.00735324,-0.014701676,0.044615977,-0.008127961,-0.0020909498,0.0,0.0,0.0,0.20361839,0.38265213,2.1497412e-08,2.8570943e-05,-0.013710776,0.0016973808,0.17741615,0.08658315,0.23607855,0.0,0.0,0.0,0.0,0.0,0.0
0.2659248,0.08841648,0.041738387,-0.0015196461,-0.042701542,0.056409344,0.004788633,-0.00828184,0.07882094,0.006790947,0.026453322,0.0063056075,0.028846981,-0.009658738,0.0040534264,0.04261445,0.04165188,0.06551137,-0.006120452,0.0005445696,0.34710464,0.44230396,1.5800794,0.027851515,0.0030161752,7.46396e-07,-5.093681e-05,-0.0026815385,-0.0006902409,0.0,0.0,0.0,0.13558416,0.050002147,0.049569108,0.084712885,0.119050145,0.060096312
0.11549679,0.14215653,0.0464796,0.0133858295,-0.07410173,0.11326064,0.028477214,0.009765086,0.048844192,0.037106562,0.031954598,0.023445055,0.042473383,0.022970406,0.014851031,0.05252604,0.021252563,0.11906124,-0.0071449964,-0.0032742582,0.041321,0.0,0.0,0.0804584,-0.138315,-6.873457e-06,8.2054785e-06,0.014059399,-0.0024491362,0.19126685,0.0,0.17977823,0.0,0.0,0.0,0.09599541,0.12773457,0.18127748
-0.043175764,-0.006349163,-0.06457715,-0.18500105,0.60607845,-0.30917996,-0.18573233,0.14465745,-0.12141949,-0.091862686,-0.09113393,-0.019672344,-0.05457728,-0.025037838,-0.12379258,0.07454073,0.04951574,-0.11859602,0.0043467446,-0.0020184831,0.0,0.0,0.0,0.4787533,0.6216438,-6.854727e-08,2.6033602e-05,-0.013329695,-0.0009015077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099197455,-0.003860645,-0.13727456,-0.17365187,-0.014303053,0.00462884,-0.0016821173,0.0026416057,-0.10524243,0.0001906471,-0.0034957994,-0.0025554944,-0.010283467,-0.0032744422,-0.04088327,0.0045754304,0.07365832,-0.004769813,0.0,-0.00084962294,0.0,0.0,0.0,0.4022091,0.16885976,-2.7929968e-08,1.6592108e-05,0.017181793,0.0019771168,0.1827147,0.0,0.2325891,0.0,0.0,0.0,0.0,0.0,0.0
-0.14139403,0.028948938,-0.17904358,0.026917698,0.49483368,-0.45436078,-0.13624679,0.040870626,0.066773154,-0.08056028,0.008953823,-0.050582413,-0.09410009,-0.02888937,0.14780147,-0.049416732,0.011614797,-0.11584267,0.0063203815,0.0005960131,0.07221451,0.65270454,0.9568764,-0.14347498,0.14619105,2.2316908e-06,6.437395e-05,-0.03453909,0.00037551072,0.16876274,0.0,0.1522257,2.019368,0.052503686,0.053346325,0.083236136,0.0,0.0
0.17879234,0.007162192,-0.03281825,-0.048365418,0.15975764,-0.16700014,-0.08323787,0.00083480775,0.083686925,-0.018495096,-0.009435924,-0.0016754704,-0.008203039,-0.002454733,-0.01830712,-0.0040954365,-0.028211776,0.022009466,-0.0045856754,-0.00094216637,0.02645255,0.5997592,0.5145638,-0.06198789,0.46477458,2.6229105e-07,5.1434665e-05,-0.022627044,-0.004201523,0.20518248,0.0,0.2532219,0.1357715,0.04141768,0.0,0.0,0.0,0.0
