LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
0.14899248046522245,-0.0004740068978223958,-0.07003309088332783,-0.01100105127291333,-0.00711480879718646,0.0038181539927814047,-0.0022993148504196694,0.008245340359553672,0.02588705504646035,0.00955648053389191,0.08693335482480596,0.030594943951227437,0.04238078251627223,0.033316117718114664,-0.01170168406397156,-0.02556095462360152,-0.0861795233921623,0.026245113542907678,-0.008283551285346797,-0.027746214067062316,-0.024754085188397137,-0.1718661241184645,-0.11821735045658979,0.04026382386523815,0.0520577054874286,-0.02136681184813357,0.003116809215028244,0.11178817276099441,0.002426079628870036,0.030422549028376707,-0.06554422861207507,-0.05705621247852109,-0.22526654389689563,-0.028266546760274774,-0.003924381583822085,-0.0027729879875281783,-0.01637314069158335,-0.005669670414172556
-0.17498846312412225,-0.040713838728690485,-0.09580848335391909,-0.014913429240146206,-0.0011588063958670597,-0.012340583213702787,-0.01189782684432837,0.008206053196880092,-0.10060817233990477,0.08174963300846526,-0.021584108388032288,0.07746089137605358,0.0006078834537541014,0.051319213609408984,-0.004521741911561471,-0.04206348379738844,-0.09417410030398156,0.0013198499581176773,-0.0004459355900061936,0.048994699074105384,0.014473789696405696,0.371294085406201,0.07988655041791069,-0.09304689347590649,-0.1712139688700812,-0.0383389510100252,-0.001968457670057283,0.09655308606164369,-0.007279648604285834,-0.02593463392776084,0.061612083537817726,0.0730518503033592,-0.29738570607676224,-0.05044344717809488,0.07904914043856717,-0.007470402638576899,-0.00673035849765506,-0.005631969339823208
0.05661017145258819,-0.0002402849712008435,-0.0178084388110339,0.01485049338318964,-0.0012264559296905815,-0.013350300975144483,-0.012057474025354687,0.0023575490875947123,0.034913598393732495,0.04170149851001927,-0.014235662902693718,0.01915517009734022,-0.021786838253111514,-0.029006470282694288,-0.018872496500799377,-0.021756488666403492,0.07051630299650719,0.013191179346034844,-0.019182516090298862,-0.017210226257500103,0.1327099458774298,0.2995280688497591,0.3326537713058202,-0.04021100040053532,0.07878860359454602,0.0320596352419144,0.05818379664745668,-0.08212501180353378,0.005156218521807203,-0.014350560294716886,-0.08643096242038961,-0.055443819291813044,1.0733184012202293,0.021582915721891027,-0.05538719320272143,0.007624970961568451,0.02903973903791005,-0.03489046850030871
-0.062478602712331646,0.02948251242126689,-0.026217100788278436,-0.027487374163373886,0.008151286497489519,0.017914602375583982,-0.009230416212020162,0.009151995391737085,-0.15866986602150274,-0.027171509285327106,-0.07278350287845231,-0.1085501497560058,-0.024256607783286085,-0.07735931213665606,0.02116688082366577,-0.004139254592866509,-0.09178082165579089,-0.012000649594768454,0.003295891983782319,0.04942139272468342,-0.020664533364543887,-0.15360191921077063,-0.10861673551984546,-0.08642260962712296,-0.14989410852876123,-0.029146067670281772,-0.019314554017935394,0.05924875170124829,-0.012484089422850814,-0.02199193604488331,-0.06395928131648893,0.05209424324464767,-0.08097808227709428,0.038265100486079985,-0.005941157359462228,-0.0036114619397999556,-0.010954888305666264,0.004470180472516545
-0.024669041376384725,0.020942751570855726,0.0038602602273432184,0.0017687160462269026,0.01423469855002707,-0.018294084307836855,0.013010906171780476,0.014518405238462529,0.07042030419316549,-0.06809068776138721,0.03276168189388489,0.025069279022460523,0.019872054381859156,0.08496528004991474,-0.007757826258157688,0.0078011340064003945,-0.05361713179103443,0.005448230776985199,0.009979970282111766,0.020947890798705286,0.1926299069844855,0.34496144335747553,0.5159025457748164,0.021043272532923932,0.14304585125967517,0.060971797971032915,0.10332297413589724,-0.08118224470373195,-0.034409371334032116,0.028089324089369396,0.046716492491346684,-0.03664673982494424,0.10433479465160378,0.07035871337917135,0.05570532736317703,0.022347868249484603,0.11814849250202605,0.04629852699507472
-0.07294428275942808,-0.014399499799517143,-0.06736455087288983,-0.019807530101153492,-0.007584652416062606,-0.03516206490384504,-0.026415159582004834,-0.00292473296195357,-0.016906106197994146,-0.021353094624722353,-0.024387609608085656,-0.06740909245113781,-0.02204455407863272,-0.035773919584198045,-0.01892512200773205,-0.043698990598453474,-0.06710306165318841,0.012919259758468526,-0.027016477303260702,-0.0206654928693147,-0.03264937484824144,-0.16992759692439016,-0.11935743038377469,-0.08337784127638241,0.024278863144116928,0.06361023536489573,0.0018719890966299038,0.0593283503225619,0.002365194750771404,-0.03836043494938651,-0.07292873489502487,0.06441201150161271,-0.23658510668497182,-0.05066029099348758,-0.006409288556839383,-0.005100133620129274,-0.009862450922050304,-0.008198293138055559
0.005618119215921978,-0.01728433326294379,-0.09109676639984948,-0.01572789162819512,-0.004099880268169207,-0.0012485326784861992,-0.016412446927336472,0.0073158334439023245,0.060164936631969736,-0.07466188866897952,-0.02237199630412223,0.029789242702022697,0.0033670405729218974,0.02387649972550432,-0.021808877854600024,-0.035460919059701085,-0.08581062654482641,0.005071239644478985,-0.04844899303165681,0.01031803727976284,-0.021535811849752357,-0.16631349244260948,-0.12453551558241682,-0.0979015507749777,-0.13537288703987402,-0.03504940661722066,-0.0066267199487576025,-0.13258315023271366,-0.0217187487917344,0.034467853891048617,0.08762362983363478,-0.06099183817107278,-0.22067147214661348,-0.05466934589197476,0.004315362930572929,-0.005733107199495884,-0.012613114498015054,-0.012013767829796513
0.09822692496597199,-0.021450357123924443,-0.030836235942738762,0.010573835095834969,0.002923693274079342,0.007718880531720083,-0.00146789974899562,0.007264819800439292,-0.10079634160799272,0.05228448994489424,-0.0011895708888234081,0.05338872291207927,-0.009315414145404342,-0.036404523778858305,0.0032497292712585528,-0.006023053790455066,-0.029122671998739882,0.009397798559814093,-0.027496452242703986,0.022851648151265173,0.16555771423214605,0.3346769143527232,0.419214837358919,0.02425178271822177,0.10785668759579596,-0.012967872577136318,0.015141319118242529,0.06976749793647068,-0.008513430010537759,-0.018283636173840347,0.030937082753545984,0.055585012847429144,1.2055982505367715,0.022080651890883898,0.028116075528417214,0.00732878546891481,0.09112772540485453,-0.02159767635191613
-0.004933766758392559,-0.04373010805186712,0.06508808070599838,0.004811809616232157,0.003545736324257878,0.011457791782872094,0.047852352279450644,-0.009374826276570415,0.09094251948018356,0.04420037725137111,0.11442234354744092,0.09258434520271246,0.033825007528279855,0.047374126678105276,-0.00019713510507996402,0.07573743491147242,0.2165313926020247,0.04481562501032719,0.09645426492032244,0.021407855710906518,-0.011341490589141325,-0.018208493240136302,0.02984676592256285,0.0015694309831809656,-0.12892005265890832,0.055536206951394294,0.19722951392248333,0.06409851607861808,0.014702577703295043,0.027508218572471665,0.058072716329678586,-0.034001491163697904,0.03941805154653932,0.033033214623246175,-0.004537733290027542,0.009524167065518362,-0.017694324762874462,0.019451772569469675
0.06344253604527435,0.06463452669816992,0.03480902600719613,0.02881005392124701,0.016252252453737737,0.020489472890010133,0.03438645280481893,-0.0022788187667274907,0.05216587069554422,0.03292497071313384,0.11847775424828345,0.09907037081413257,0.028202663320406406,-0.0185187135298613,0.02869859945793632,0.07184475372479154,0.09976547031041028,0.024735418668953523,0.0038157374639572425,-0.005211152888389378,-0.009279560526575057,-0.015080335864394181,0.05025326415521493,-0.04945766393675881,-0.05480119911785065,-0.046151011834565416,-0.08470804778720498,0.06515112292087658,-0.01621825690563605,-0.016631336517182245,-0.027495706107529324,0.0418275684135913,0.020989655201161715,0.02250435374438835,-0.0017698055917124667,-0.002372840817741007,-0.013108267758389198,0.004742056209953096
0.17014337620691927,-0.017891509214939958,-0.052723354045259574,-0.021491892261598946,-0.006542457049428738,-0.014240450326663151,0.0012000844912212994,-0.000286175843753015,0.05915082480325376,0.06814443155483431,-0.011068679780130252,-0.002161736699882114,0.032028410958291065,0.045752978705171934,-0.0016967507576409451,-0.024806502666735255,-0.06311008731186116,0.02453112244781675,0.0039184731189484045,-0.02973810628273713,-0.018381159221096757,-0.17361947955733173,-0.12288211610464794,0.15484716309597016,0.17890910924266454,-0.03182454721015257,0.007056638232290171,-0.10620623745860638,0.007058110019180034,-0.0201515266388284,0.08396216204749317,-0.039406818244443656,-0.2032740121071114,-0.030230616328041134,0.0016808112056271632,-0.0003782849543967274,-0.008340143907327296,-0.007603862524955118
-0.06728211107767254,0.02539359931759536,0.08239887481003719,0.033335325214057535,0.01103942389421628,0.02771141574860193,0.01375731771464493,-0.0007086549327291356,0.07026555914890636,0.025320248088843388,0.12824603464829165,0.05518531567275237,-0.0015888088492426323,0.04287517579306975,0.03381862922016283,0.08354944534264885,0.11181323535357152,0.021213964964529,0.025078055269462628,-0.006046731156011728,0.003626713693381367,-0.14372857043340373,-0.10812326044534656,-0.03609956068112729,-0.06097019237133194,-0.010400245370646528,-0.04347118735430811,-0.02523318714468591,0.00343829537031005,-0.01777000877975356,0.07388718752289986,-0.03153098265743469,-0.047398546556706354,0.05241950381188155,-0.0015838028195588373,0.019268467896957416,-0.005809178259617665,0.010908360311650583
-0.08134379291729797,-0.028163483778069,-0.01657235160907521,-0.0048979040236169025,0.02820770471408783,-0.001737314665797763,-0.021623258349012648,0.008858529227994282,-0.08403988337709417,-0.032857129184857975,-0.02413785087076961,-0.05294833394618524,-0.018736230685798213,-0.04214339547297546,-0.03569775835173176,-0.010132142491241454,-0.0033239008921925293,-0.004413490958211808,-0.015990274759778832,-0.00656172263089144,-0.03205028935836797,-0.159719928756153,-0.1131949880414064,0.0883536293603988,0.27925952060582787,0.08865576582249954,0.1488008272097638,-0.10513442522089411,0.0014212540200418942,-0.017320153489936613,-0.06391311161017953,-0.052173623742976266,-0.23182289061714215,-0.03746209083094259,-0.0037678597592997894,-0.001988449680221333,-0.00348343896134923,-0.0074252497544899975
0.008503583804662764,-0.005608983730233798,-0.07460793608093666,0.00015479951743195227,-0.011176888937418087,-0.06368098597986173,-0.036426798981949844,-0.011713504762094568,0.0005047576401114677,0.006433198359626142,-0.12925674387068484,-0.05305394406486019,-0.029794642172245603,-0.03245618863326431,-0.02553279706386244,-0.03056764863009803,-0.06776592978225884,-0.08752795624232408,0.022082173751962763,0.051816260592176804,-0.027893405908619773,-0.15343873484461212,-0.10316183551632632,-0.13268665397467277,0.030488484466525516,-0.04032037531544943,-0.041429651973602113,-0.12567000385869773,0.0038801208775301375,0.03499305597221649,-0.08444153646634198,-0.07890087418470874,-0.22228084073466464,-0.06524577231718483,-0.005222955256012707,-0.0019238000711921145,-0.015469558246347048,-0.01110698104879006
-0.06770579528583405,0.03863780979459549,-0.034167171468761956,-0.001813757738172985,0.004646785027839553,-0.010828469628483182,-0.023094255346526895,-0.000882266837991768,-0.10549061324245959,0.007871659029881543,-0.008983820789115303,0.002502998922120956,-0.007913827434524677,0.02717711683763755,-0.03201481206026137,-0.042970082327527644,-0.05714213340303351,0.016793054754600776,0.004440261828092769,0.01311445274062063,-0.018693178247132656,-0.16397308897368215,-0.12982408265795856,0.2831502203708637,0.05422494082138219,0.031068220300042786,0.1407288326903013,0.039033565191864246,-0.003077879108550374,0.018968330668186165,-0.08377922129942017,-0.0751160067497856,-0.2153448219995299,-0.023042378758474223,-0.00694780137115706,-3.186643291656967e-05,-0.004382441184318916,-0.007764756634320348
