LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
0.0,0.0,0.0,0.28251734,0.0,0.0,0.0,0.25039923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28021622,0.0,0.1868673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.12124164,0.0,0.0,0.0,0.026418045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22196962,0.17132701,0.0,0.4196302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039413486,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08299955,0.0,0.0,0.0,0.0,0.0,0.0,0.027012352,0.0,0.015064607,0.0,0.0,0.0,0.0,0.26620775,0.0,0.0,0.0,0.32336903,0.17251787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167241,0.0,0.0,0.0,0.0,0.0,0.071156435
0.0,0.0,0.0,0.045939572,0.0,0.0,0.0,0.12153752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054125868,0.0,0.0,0.0,0.42844787,0.18160474,0.0,0.10695155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061392847,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09374486,0.14768396,0.0,0.0,0.37443542,0.23883848,0.0,0.047067363,0.0,0.0,0.0,0.0,0.09822985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10047556,0.016209463,0.0,0.015106343,0.0,0.0,0.0,0.25549483,0.07682976,0.0,0.0,0.0,0.0,0.115226746,0.0,0.0,0.0,0.0,0.0027940704,0.0,0.0,0.36008164,0.0,0.0,0.0,0.0,0.0,0.0,0.057781547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16180684,0.0,0.0,0.1466219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036599495,0.0,0.0,0.0,0.0,0.062804304,0.0,0.0,0.0,0.048644707,0.26638988,0.0,0.1083987,0.0,0.020638324,0.0,0.0,0.0,0.056299727,0.0,0.0,0.09179617,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13481203,0.0,0.0,0.11625512,0.0,0.0,0.0,0.0,0.0,0.0,0.12589182,0.0,0.0,0.0,0.0,0.3373663,0.0,0.0007943585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28488037,0.0,0.0
0.0,0.0,0.0,0.17230423,0.0,0.0,0.0,0.16616325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430283,0.11054146,0.0,0.19492012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013042623,0.0,0.0,0.0,0.0
0.08129417,0.0,0.0,0.14009416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045143247,0.0,0.0,0.0,0.0,0.2786208,0.0,0.0,0.0,0.114930734,0.11180537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17965838,0.0,0.0,0.0,0.048453208
0.0,0.0,0.0,0.18905091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15983999,0.0,0.0,0.0,0.105840996,0.3762218,0.0,0.07220957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030104717,0.0,0.051445477,0.0,0.0152865
0.019980304,0.0,0.0,0.1370753,0.0065326784,0.0,0.0,0.2975503,0.09226695,0.0,0.0,0.009888131,0.0,0.11917397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21877418,0.0754786,0.0,0.0,0.0,0.0,0.01651866,0.0067608617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17056021,0.0,0.0,0.0,0.23104957,0.23523962,0.0,0.3631506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017326778,0.0,0.0,0.0,0.020651076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84993845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07126856,0.0,0.04081514
0.0,0.0,0.0,0.12386184,0.0,0.0,0.0,0.07920251,0.0,0.0,0.0,0.0018422661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260937,0.2240938,0.0,0.2845705,0.0,0.0,0.0,0.0,0.0,0.0,0.047143467,0.0,0.0,0.0,0.0,0.013192017,0.0
0.0054175304,0.0,0.0,0.0071296794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010190344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20276265,0.25858966,0.0,0.37876984,0.0,0.0,0.0,0.0,0.0,0.0,0.05484254,0.0,0.0,0.0,0.0,0.082297824,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2310831,0.29659805,0.0,0.016412182,0.0,0.0,0.0,0.39079747,0.06510916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0042856885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38574794,0.077108935,0.0
0.10206166,0.0,0.0,0.0,0.0,0.009921492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391337,0.0,0.0,0.0,0.0,0.0,0.0076434873,0.0,0.0,0.0,0.0,0.0,0.0,0.2722871,0.068952486,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057263672,0.0,0.0,0.0,0.0,0.18994364,0.0,0.0,0.0,0.0992281,0.29120106,0.0,0.012510961,0.0,0.11462772,0.0,0.0,0.0,0.0,0.0,0.0,0.10915855,0.0,0.12606633,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41054124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38630635,0.20315242,0.0
0.17590214,0.0,0.0,0.20989081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08233967,0.0,0.0,0.0,0.0,0.09696109,0.0,0.0,0.0,0.0,0.2535714,0.0,0.048081778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606147,0.0,0.0,0.0,0.027191617
0.0,0.0,0.0033351255,0.28446844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451456,0.04328857,0.0,0.0,0.0,0.0,0.45570484,0.0,0.14868836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
