LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,avg_bill_amt,max_bill_amt,std_bill_amt,avg_pay_amt,max_pay_amt,std_pay_amt,avg_pay_delay,max_pay_delay,num_delayed_months,utilization_current,avg_utilization,payment_to_bill_ratio_1,avg_payment_to_bill_ratio,recent_bill_change,recent_payment_change,SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
0.0,0.0,0.0,0.011130712,0.0,0.0,0.0,0.0,0.0,0.023415325,0.0,0.0,0.0,0.20239308,0.0,0.0,0.0,0.15239698,0.0,0.0,0.0,0.5107093,0.09995465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.016547224,0.060572177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09366172,0.0,0.0,0.0,0.0,0.0,0.0,0.022518355,0.11431729,0.23571606,0.0755775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22756733,0.0,0.0,0.0,0.1535224,0.0
0.0,0.0,0.0,0.041640885,0.0,0.0,0.0,0.0,0.0,0.0,0.10998659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40601528,0.0,0.20786399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23449321,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.19475704,0.0,0.0,0.0,0.0,0.0,0.0,0.05142683,0.0,0.094902694,0.0,0.0,0.0,0.0,0.0,0.0,0.004240255,0.339034,0.0,0.0,0.28394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031698167,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046432715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36055806,0.0,0.59300923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015173393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06996404,0.0,0.0,0.0,0.08773291,0.008942848,0.0,0.0,0.03982226,0.0,0.0,0.18139818,0.009345913,0.26581177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047662098,0.083559506,0.1905871,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.032262303,0.0,0.0718246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18563041,0.0,0.0,0.0,0.12449084,0.0,0.0,0.0,0.028865885,0.11288136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4440446,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15481219,0.0,0.0,0.0,0.0,0.0,0.0,0.069061644,0.0,0.17136508,0.0,0.0039009918,0.0,0.0,0.0,0.0,0.0,0.47517523,0.0,0.0,0.06350588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06217896,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04501008,0.0,0.0,0.0,0.00906907,0.0,0.0,0.0,0.0028573459,0.0,0.008108871,0.17861871,0.036199715,0.5988759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04922478,0.0,0.07203551,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1170158,0.02019891,0.0,0.0,0.0,0.061507426,0.0,0.0,0.0,0.0,0.0,0.11963432,0.0,0.11322314,0.16220503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09134846,0.0,0.31486693,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.023631876,0.0,0.03909306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27996296,0.19412701,0.0,0.0,0.0,0.0,0.005806137,0.0,0.0,0.0,0.45737892,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007753406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098057404,0.0,0.0,0.0,0.061143316,0.09728211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51086164,0.0,0.0,0.22490217,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012725346,0.0,0.0,0.0,0.23336983,0.0,0.0,0.0,0.21697514,0.0,0.0,0.0,0.39050877,0.1464209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.22153182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023967689,0.0,0.0,0.08985512,0.0,0.0,0.0,0.078512274,0.09256212,0.0,0.0,0.20506291,0.0,0.0,0.0,0.0,0.0,0.026020862,0.042768624,0.2197186,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06634204,0.0,0.0,0.0,0.0,0.0,0.0,0.15702018,0.0,0.0,0.0,0.04029647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32935512,0.14189075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650954,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25241953,0.0,0.0,0.0,0.119613275,0.0,0.0,0.0,0.48610678,0.14186044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15500198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63361704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
